movieId,title,genres,clean_title,genres_features,avg_rating,rating_count
27838,Mean Creek (2004),Drama|Thriller,Mean Creek,Drama Thriller,3.75,2.0
27839,"Ring Two, The (2005)",Drama|Horror|Mystery|Thriller,"Ring Two, The",Drama Horror Mystery Thriller,2.3,5.0
27846,"Corporation, The (2003)",Documentary,"Corporation, The",Documentary,3.9,10.0
27850,"Yes Men, The (2003)",Documentary,"Yes Men, The",Documentary,3.75,2.0
27865,Azumi (2003),Action|Adventure|Drama|Thriller,Azumi,Action Adventure Drama Thriller,2.75,2.0
27866,In My Father's Den (2004),Drama,In My Father's Den,Drama,3.5,1.0
27869,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004),Action|Drama|War,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo),Action Drama War,4.5,1.0
27873,Metallica: Some Kind of Monster (2004),Documentary,Metallica: Some Kind of Monster,Documentary,3.1666666666666665,3.0
27878,Born into Brothels (2004),Documentary,Born into Brothels,Documentary,3.875,4.0
27879,DiG! (2004),Documentary,DiG!,Documentary,4.125,4.0
27882,Riding Giants (2004),Documentary,Riding Giants,Documentary,4.0,4.0
27899,What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?) (2004),Comedy|Documentary|Drama,What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?),Comedy Documentary Drama,2.75,2.0
27904,"Scanner Darkly, A (2006)",Animation|Drama|Mystery|Sci-Fi|Thriller,"Scanner Darkly, A",Animation Drama Mystery Sci-Fi Thriller,3.6136363636363638,22.0
27905,Casshern (2004),Action|Drama|Fantasy|Sci-Fi,Casshern,Action Drama Fantasy Sci-Fi,3.5,1.0
27912,Outfoxed: Rupert Murdoch's War on Journalism (2004),Documentary,Outfoxed: Rupert Murdoch's War on Journalism,Documentary,3.3,5.0
30707,Million Dollar Baby (2004),Drama,Million Dollar Baby,Drama,3.8461538461538463,52.0
30745,Gozu (Gokudô kyôfu dai-gekijô: Gozu) (2003),Comedy|Crime|Drama|Horror|Mystery,Gozu (Gokudô kyôfu dai-gekijô: Gozu),Comedy Crime Drama Horror Mystery,4.75,2.0
30749,Hotel Rwanda (2004),Drama|War,Hotel Rwanda,Drama War,3.7916666666666665,48.0
30793,Charlie and the Chocolate Factory (2005),Adventure|Children|Comedy|Fantasy|IMAX,Charlie and the Chocolate Factory,Adventure Children Comedy Fantasy IMAX,3.0,61.0
30803,3-Iron (Bin-jip) (2004),Drama|Romance,3-Iron (Bin-jip),Drama Romance,4.5,3.0
30810,"Life Aquatic with Steve Zissou, The (2004)",Adventure|Comedy|Fantasy,"Life Aquatic with Steve Zissou, The",Adventure Comedy Fantasy,3.4864864864864864,37.0
30812,"Aviator, The (2004)",Drama,"Aviator, The",Drama,3.5285714285714285,35.0
30816,"Phantom of the Opera, The (2004)",Drama|Musical|Romance,"Phantom of the Opera, The",Drama Musical Romance,3.1666666666666665,12.0
30818,Beyond the Sea (2004),Drama|Musical,Beyond the Sea,Drama Musical,2.0,1.0
30820,"Woodsman, The (2004)",Drama,"Woodsman, The",Drama,3.8333333333333335,3.0
30822,In Good Company (2004),Comedy|Drama,In Good Company,Comedy Drama,3.4545454545454546,11.0
30825,Meet the Fockers (2004),Comedy,Meet the Fockers,Comedy,3.106060606060606,33.0
30846,"Assassination of Richard Nixon, The (2004)",Crime|Drama|Thriller,"Assassination of Richard Nixon, The",Crime Drama Thriller,3.5,2.0
30848,"Love Song for Bobby Long, A (2004)",Drama,"Love Song for Bobby Long, A",Drama,3.1666666666666665,3.0
30850,"Merchant of Venice, The (2004)",Drama,"Merchant of Venice, The",Drama,3.75,4.0
30883,Fat Albert (2004),Comedy|Fantasy,Fat Albert,Comedy Fantasy,1.5,2.0
30890,"Keys to the House, The (Chiavi di casa, Le) (2004)",Drama,"Keys to the House, The (Chiavi di casa, Le)",Drama,3.0,1.0
30892,In the Realms of the Unreal (2004),Animation|Documentary,In the Realms of the Unreal,Animation Documentary,0.0,0.0
30894,White Noise (2005),Drama|Horror|Mystery|Sci-Fi|Thriller,White Noise,Drama Horror Mystery Sci-Fi Thriller,2.5,8.0
30898,"Upside of Anger, The (2005)",Comedy|Drama|Romance,"Upside of Anger, The",Comedy Drama Romance,3.1666666666666665,3.0
30994,Little Miss Marker (1980),Comedy|Drama,Little Miss Marker,Comedy Drama,4.0,1.0
31000,Sweet Liberty (1986),Comedy,Sweet Liberty,Comedy,2.5,1.0
31030,I Remember Mama (1948),Children|Drama,I Remember Mama,Children Drama,4.0,1.0
31038,Smooth Talk (1985),Drama|Romance,Smooth Talk,Drama Romance,4.0,1.0
31049,Out Cold (1989),Comedy|Thriller,Out Cold,Comedy Thriller,2.5,1.0
31083,Man Trouble (1992),Comedy|Romance,Man Trouble,Comedy Romance,2.0,1.0
31086,Battles Without Honor & Humanity (Jingi naki tatakai) (1973),Crime|Drama,Battles Without Honor & Humanity (Jingi naki tatakai),Crime Drama,3.5,1.0
31101,Stander (2003),Action|Crime|Drama,Stander,Action Crime Drama,3.5,2.0
31114,Imaginary Heroes (2004),Comedy|Drama,Imaginary Heroes,Comedy Drama,3.0,2.0
31116,Sergeant York (1941),Drama|War,Sergeant York,Drama War,3.8333333333333335,3.0
31123,Ruby & Quentin (Tais-toi!) (2003),Comedy|Crime,Ruby & Quentin (Tais-toi!),Comedy Crime,2.5,1.0
31150,Wizards (1977),Animation|Fantasy|Sci-Fi|War,Wizards,Animation Fantasy Sci-Fi War,2.0,1.0
31162,"Life and Death of Peter Sellers, The (2004)",Comedy|Drama,"Life and Death of Peter Sellers, The",Comedy Drama,3.0,1.0
31184,Appleseed (Appurushîdo) (2004),Action|Animation|Fantasy|Sci-Fi,Appleseed (Appurushîdo),Action Animation Fantasy Sci-Fi,3.8333333333333335,3.0
31193,"Many Adventures of Winnie the Pooh, The (1977)",Animation|Children|Musical,"Many Adventures of Winnie the Pooh, The",Animation Children Musical,3.5,1.0
31221,Elektra (2005),Action|Adventure|Crime|Drama,Elektra,Action Adventure Crime Drama,2.05,10.0
31223,Racing Stripes (2005),Children|Comedy,Racing Stripes,Children Comedy,2.0,1.0
31225,Coach Carter (2005),Drama,Coach Carter,Drama,3.0714285714285716,7.0
31260,Boys Town (1938),Drama,Boys Town,Drama,3.5,1.0
31297,Gold Diggers of 1935 (1935),Comedy|Musical,Gold Diggers of 1935,Comedy Musical,3.5,1.0
31309,Rocco and His Brothers (Rocco e i suoi fratelli) (1960),Crime|Drama,Rocco and His Brothers (Rocco e i suoi fratelli),Crime Drama,3.5,1.0
31364,Memories of Murder (Salinui chueok) (2003),Crime|Drama|Mystery|Thriller,Memories of Murder (Salinui chueok),Crime Drama Mystery Thriller,4.7,5.0
31367,"Chase, The (1994)",Action|Adventure|Comedy|Crime|Romance|Thriller,"Chase, The",Action Adventure Comedy Crime Romance Thriller,2.0,1.0
31410,"Downfall (Untergang, Der) (2004)",Drama|War,"Downfall (Untergang, Der)",Drama War,3.875,20.0
31420,Assault on Precinct 13 (2005),Action|Crime|Drama|Thriller,Assault on Precinct 13,Action Crime Drama Thriller,3.1875,8.0
31422,Are We There Yet? (2005),Children|Comedy,Are We There Yet?,Children Comedy,0.5,1.0
31424,Alone in the Dark (2005),Action|Horror|Sci-Fi|Thriller,Alone in the Dark,Action Horror Sci-Fi Thriller,0.5,1.0
31427,Hide and Seek (2005),Horror|Mystery|Thriller,Hide and Seek,Horror Mystery Thriller,2.3333333333333335,6.0
31431,Boogeyman (2005),Drama|Horror|Mystery|Thriller,Boogeyman,Drama Horror Mystery Thriller,2.0,2.0
31433,"Wedding Date, The (2005)",Comedy|Romance,"Wedding Date, The",Comedy Romance,3.1363636363636362,11.0
31435,Rory O'Shea Was Here (Inside I'm Dancing) (2004),Drama,Rory O'Shea Was Here (Inside I'm Dancing),Drama,4.5,1.0
31437,Nobody Knows (Dare mo shiranai) (2004),Drama,Nobody Knows (Dare mo shiranai),Drama,4.25,2.0
31445,Employee of the Month (2004),Comedy|Drama,Employee of the Month,Comedy Drama,2.25,2.0
31522,"Marriage of Maria Braun, The (Ehe der Maria Braun, Die) (1979)",Drama,"Marriage of Maria Braun, The (Ehe der Maria Braun, Die)",Drama,5.0,1.0
31545,"Trou, Le (Hole, The) (Night Watch, The) (1960)",Crime|Film-Noir,"Trou, Le (Hole, The) (Night Watch, The)",Crime Film-Noir,4.0,1.0
31553,Double Dragon (1994),Action|Adventure|Sci-Fi,Double Dragon,Action Adventure Sci-Fi,1.0,1.0
31590,Hands Off the Loot (Touchez pas au grisbi) (1954),Crime|Drama|Thriller,Hands Off the Loot (Touchez pas au grisbi),Crime Drama Thriller,3.0,1.0
31610,Purple Butterfly (Zi hudie) (2003),Drama,Purple Butterfly (Zi hudie),Drama,4.0,1.0
31617,El Cid (1961),Action|Adventure|Drama|Romance|War,El Cid,Action Adventure Drama Romance War,3.0,1.0
31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004),Adventure|Animation|Fantasy|Romance,Howl's Moving Castle (Hauru no ugoku shiro),Adventure Animation Fantasy Romance,4.075,40.0
31660,Steamboy (Suchîmubôi) (2004),Action|Animation|Drama|Sci-Fi,Steamboy (Suchîmubôi),Action Animation Drama Sci-Fi,3.0,2.0
31664,Gorgeous (Boh lee chun) (1999),Action|Comedy|Romance,Gorgeous (Boh lee chun),Action Comedy Romance,3.5,1.0
31685,Hitch (2005),Comedy|Romance,Hitch,Comedy Romance,3.1666666666666665,45.0
31692,Uncle Nino (2003),Comedy,Uncle Nino,Comedy,0.5,1.0
31694,Bride & Prejudice (2004),Comedy|Musical|Romance,Bride & Prejudice,Comedy Musical Romance,3.25,2.0
31696,Constantine (2005),Action|Fantasy|Horror|Thriller,Constantine,Action Fantasy Horror Thriller,3.4714285714285715,35.0
31698,Son of the Mask (2005),Adventure|Children|Comedy|Fantasy,Son of the Mask,Adventure Children Comedy Fantasy,1.0,1.0
31700,Because of Winn-Dixie (2005),Children|Comedy|Drama,Because of Winn-Dixie,Children Comedy Drama,3.1666666666666665,3.0
31702,Turtles Can Fly (Lakposhtha hâm parvaz mikonand) (2004),Drama|War,Turtles Can Fly (Lakposhtha hâm parvaz mikonand),Drama War,4.0,1.0
31737,Bunny Lake Is Missing (1965),Mystery|Thriller,Bunny Lake Is Missing,Mystery Thriller,3.5,1.0
31804,Night Watch (Nochnoy dozor) (2004),Action|Fantasy|Horror|Mystery|Sci-Fi|Thriller,Night Watch (Nochnoy dozor),Action Fantasy Horror Mystery Sci-Fi Thriller,3.25,4.0
31851,Sons of the Desert (1933),Comedy,Sons of the Desert,Comedy,3.0,1.0
31867,Man of the House (2005),Action|Comedy,Man of the House,Action Comedy,3.0,1.0
31878,Kung Fu Hustle (Gong fu) (2004),Action|Comedy,Kung Fu Hustle (Gong fu),Action Comedy,3.5789473684210527,19.0
31903,Zelary (2003),Drama|Romance,Zelary,Drama Romance,4.0,1.0
31909,Dr. Giggles (1992),Comedy|Horror,Dr. Giggles,Comedy Horror,4.0,1.0
31921,"Seven-Per-Cent Solution, The (1976)",Adventure|Comedy|Crime|Drama|Mystery|Thriller,"Seven-Per-Cent Solution, The",Adventure Comedy Crime Drama Mystery Thriller,2.5,1.0
31923,"Three Musketeers, The (1973)",Action|Adventure|Comedy,"Three Musketeers, The",Action Adventure Comedy,4.0,3.0
31925,Royal Flash (1975),Adventure|Comedy|Romance,Royal Flash,Adventure Comedy Romance,4.0,1.0
31952,Control (Kontroll) (2003),Comedy|Crime|Drama|Mystery,Control (Kontroll),Comedy Crime Drama Mystery,3.5,1.0
31973,Germany Year Zero (Germania anno zero) (Deutschland im Jahre Null) (1948),Drama|War,Germany Year Zero (Germania anno zero) (Deutschland im Jahre Null),Drama War,3.5,1.0
32009,Tyler Perry's Diary of a Mad Black Woman (2005),Comedy|Drama|Romance,Tyler Perry's Diary of a Mad Black Woman,Comedy Drama Romance,2.6666666666666665,3.0
32011,Cursed (2005),Horror|Thriller,Cursed,Horror Thriller,2.1666666666666665,6.0
32017,"Pacifier, The (2005)",Action|Comedy,"Pacifier, The",Action Comedy,2.7142857142857144,7.0
32019,Be Cool (2005),Comedy|Crime|Musical,Be Cool,Comedy Crime Musical,2.4375,8.0
32022,Gunner Palace (2004),Documentary|War,Gunner Palace,Documentary War,3.6666666666666665,3.0
32029,Hostage (2005),Action|Crime|Drama|Thriller,Hostage,Action Crime Drama Thriller,3.05,10.0
32031,Robots (2005),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX,Robots,Adventure Animation Children Comedy Fantasy Sci-Fi IMAX,3.026315789473684,19.0
32058,Class Action (1991),Drama,Class Action,Drama,2.0,1.0
32060,"Cat and the Canary, The (1927)",Horror|Mystery,"Cat and the Canary, The",Horror Mystery,3.0,1.0
32116,"Oh, God! You Devil (1984)",Comedy,"Oh, God! You Devil",Comedy,2.5,1.0
32139,"Agony and the Ecstasy, The (1965)",Drama,"Agony and the Ecstasy, The",Drama,4.0,1.0
32160,Twentieth Century (1934),Comedy,Twentieth Century,Comedy,0.0,0.0
32179,Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud) (1958),Crime|Drama|Thriller,Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud),Crime Drama Thriller,4.0,1.0
32213,Cube Zero (2004),Horror|Mystery|Sci-Fi|Thriller,Cube Zero,Horror Mystery Sci-Fi Thriller,2.6666666666666665,3.0
32234,Julia (1977),Drama,Julia,Drama,4.0,1.0
32243,Stealing Rembrandt (Rembrandt) (2003),Action|Comedy|Crime,Stealing Rembrandt (Rembrandt),Action Comedy Crime,3.5,1.0
32289,Ice Princess (2005),Children|Comedy|Drama,Ice Princess,Children Comedy Drama,3.375,4.0
32291,Melinda and Melinda (2004),Comedy|Drama,Melinda and Melinda,Comedy Drama,3.1,5.0
32294,Milk and Honey (2003),Drama,Milk and Honey,Drama,3.5,1.0
32296,Miss Congeniality 2: Armed and Fabulous (2005),Adventure|Comedy|Crime,Miss Congeniality 2: Armed and Fabulous,Adventure Comedy Crime,2.25,8.0
32298,Guess Who (2005),Comedy|Romance,Guess Who,Comedy Romance,2.3333333333333335,3.0
32300,D.E.B.S. (2004),Action|Comedy,D.E.B.S.,Action Comedy,2.8333333333333335,3.0
32302,"League of Ordinary Gentlemen, A (2004)",Documentary,"League of Ordinary Gentlemen, A",Documentary,4.0,1.0
32314,Incident at Loch Ness (2004),Adventure|Comedy|Documentary,Incident at Loch Ness,Adventure Comedy Documentary,3.5,1.0
32371,Call Northside 777 (1948),Crime|Drama|Film-Noir,Call Northside 777,Crime Drama Film-Noir,0.0,0.0
32387,"Sword of Doom, The (Dai-bosatsu tôge) (1966)",Action|Drama,"Sword of Doom, The (Dai-bosatsu tôge)",Action Drama,4.25,2.0
32392,800 Bullets (800 Balas) (2002),Comedy|Crime|Drama|Western,800 Bullets (800 Balas),Comedy Crime Drama Western,2.5,1.0
32440,If Looks Could Kill (1991),Action|Comedy,If Looks Could Kill,Action Comedy,2.0,1.0
32442,Greedy (1994),Comedy,Greedy,Comedy,2.5,1.0
32456,"Pom Poko (a.k.a. Raccoon War, The) (Heisei tanuki gassen pompoko) (1994)",Animation|Comedy|Drama|Fantasy,"Pom Poko (a.k.a. Raccoon War, The) (Heisei tanuki gassen pompoko)",Animation Comedy Drama Fantasy,4.25,2.0
32460,Knockin' on Heaven's Door (1997),Action|Comedy|Crime|Drama,Knockin' on Heaven's Door,Action Comedy Crime Drama,4.25,4.0
32469,We're No Angels (1955),Comedy|Crime|Drama,We're No Angels,Comedy Crime Drama,4.5,1.0
32511,"Touch of Zen, A (Xia nu) (1971)",Action|Adventure,"Touch of Zen, A (Xia nu)",Action Adventure,4.5,1.0
32515,Walker (1987),Adventure|Drama|War|Western,Walker,Adventure Drama War Western,2.5,1.0
32554,Memories (Memorîzu) (1995),Animation|Fantasy|Sci-Fi|Thriller,Memories (Memorîzu),Animation Fantasy Sci-Fi Thriller,3.8333333333333335,3.0
32582,"Wild Parrots of Telegraph Hill, The (2003)",Documentary,"Wild Parrots of Telegraph Hill, The",Documentary,4.75,2.0
32584,"Ballad of Jack and Rose, The (2005)",Drama,"Ballad of Jack and Rose, The",Drama,3.125,4.0
32587,Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller,Sin City,Action Crime Film-Noir Mystery Thriller,3.857142857142857,84.0
32589,Beauty Shop (2005),Comedy,Beauty Shop,Comedy,2.0,1.0
32596,Sahara (2005),Action|Adventure|Comedy,Sahara,Action Adventure Comedy,3.0714285714285716,7.0
32598,Fever Pitch (2005),Comedy|Romance,Fever Pitch,Comedy Romance,2.9375,8.0
32600,Eros (2004),Drama,Eros,Drama,3.5,1.0
32620,Not on the Lips (Pas sur la bouche) (2003),Comedy|Musical|Romance,Not on the Lips (Pas sur la bouche),Comedy Musical Romance,3.5,1.0
32632,Electra Glide in Blue (1973),Action|Crime,Electra Glide in Blue,Action Crime,3.5,1.0
32649,"Special Day, A (Giornata particolare, Una) (1977)",Drama|War,"Special Day, A (Giornata particolare, Una)",Drama War,4.0,1.0
32657,"Man Who Planted Trees, The (Homme qui plantait des arbres, L') (1987)",Animation|Drama,"Man Who Planted Trees, The (Homme qui plantait des arbres, L')",Animation Drama,4.25,4.0
32659,Tanguy (2001),Comedy,Tanguy,Comedy,2.5,1.0
32666,National Lampoon's Lady Killers (National Lampoon's Gold Diggers) (2003),Comedy,National Lampoon's Lady Killers (National Lampoon's Gold Diggers),Comedy,1.0,1.0
32728,"Little Girl Who Lives Down the Lane, The (1976)",Drama|Mystery|Thriller,"Little Girl Who Lives Down the Lane, The",Drama Mystery Thriller,4.0,1.0
32743,Ringu 0: Bâsudei (2000),Drama|Horror|Thriller,Ringu 0: Bâsudei,Drama Horror Thriller,3.0,1.0
32770,Brothers (Brødre) (2004),Drama,Brothers (Brødre),Drama,4.25,2.0
32799,Maidens in Uniform (Mädchen in Uniform) (1931),Drama|Romance,Maidens in Uniform (Mädchen in Uniform),Drama Romance,3.5,1.0
32862,With Six You Get Eggroll (1968),Comedy|Romance,With Six You Get Eggroll,Comedy Romance,4.0,1.0
32875,Holiday (Jour de fête) (1949),Comedy,Holiday (Jour de fête),Comedy,3.0,1.0
32892,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo) (1962),Drama|War,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo),Drama War,2.75,2.0
32898,"Trip to the Moon, A (Voyage dans la lune, Le) (1902)",Action|Adventure|Fantasy|Sci-Fi,"Trip to the Moon, A (Voyage dans la lune, Le)",Action Adventure Fantasy Sci-Fi,3.5,5.0
32906,"Ascent, The (Voskhozhdeniye) (1977)",Drama|War,"Ascent, The (Voskhozhdeniye)",Drama War,3.5,1.0
32914,Carrie (2002),Drama|Horror|Thriller,Carrie,Drama Horror Thriller,3.0,1.0
32917,Boccaccio '70 (1962),Comedy|Fantasy|Romance,Boccaccio '70,Comedy Fantasy Romance,4.0,1.0
33004,"Hitchhiker's Guide to the Galaxy, The (2005)",Adventure|Comedy|Sci-Fi,"Hitchhiker's Guide to the Galaxy, The",Adventure Comedy Sci-Fi,3.4204545454545454,44.0
33085,"Amityville Horror, The (2005)",Horror|Thriller,"Amityville Horror, The",Horror Thriller,2.25,6.0
33090,Mutant Aliens (2001),Animation|Comedy|Sci-Fi,Mutant Aliens,Animation Comedy Sci-Fi,4.0,2.0
33124,Before the Fall (NaPolA - Elite für den Führer) (2004),Drama|War,Before the Fall (NaPolA - Elite für den Führer),Drama War,3.5,1.0
33126,"Frisco Kid, The (1979)",Comedy|Western,"Frisco Kid, The",Comedy Western,2.5,1.0
33132,State Property 2 (2005),Action|Crime|Drama,State Property 2,Action Crime Drama,1.5,1.0
33138,Palindromes (2004),Adventure|Comedy|Drama,Palindromes,Adventure Comedy Drama,5.0,1.0
33145,"Lot Like Love, A (2005)",Comedy|Drama|Romance,"Lot Like Love, A",Comedy Drama Romance,3.0,6.0
33148,King's Ransom (2005),Comedy|Crime,King's Ransom,Comedy Crime,2.5,1.0
33154,Enron: The Smartest Guys in the Room (2005),Documentary,Enron: The Smartest Guys in the Room,Documentary,4.0,6.0
33158,xXx: State of the Union (2005),Action|Crime|Thriller,xXx: State of the Union,Action Crime Thriller,2.0,5.0
33162,Kingdom of Heaven (2005),Action|Drama|Romance|War,Kingdom of Heaven,Action Drama Romance War,3.5,17.0
33164,House of Wax (2005),Horror|Thriller,House of Wax,Horror Thriller,1.8333333333333333,6.0
33166,Crash (2004),Crime|Drama,Crash,Crime Drama,3.89,50.0
33171,Mysterious Skin (2004),Drama|Mystery,Mysterious Skin,Drama Mystery,2.0,2.0
33188,Mischief (1985),Comedy|Romance,Mischief,Comedy Romance,2.5,1.0
33201,Between Your Legs (Entre las piernas) (1999),Drama|Mystery|Romance|Thriller,Between Your Legs (Entre las piernas),Drama Mystery Romance Thriller,4.5,1.0
33237,San Francisco (1936),Drama|Musical|Romance,San Francisco,Drama Musical Romance,4.0,1.0
33294,Vampire Hunter D (1985),Animation|Fantasy|Horror,Vampire Hunter D,Animation Fantasy Horror,2.5,1.0
33310,"Common Thread, A (a.k.a. Sequins) (Brodeuses) (2004)",Drama|Romance,"Common Thread, A (a.k.a. Sequins) (Brodeuses)",Drama Romance,4.5,1.0
33312,"Cocoanuts, The (1929)",Comedy|Musical,"Cocoanuts, The",Comedy Musical,3.5,1.0
33421,Dear Wendy (2005),Drama,Dear Wendy,Drama,3.6666666666666665,3.0
33435,Los Angeles Plays Itself (2003),Documentary,Los Angeles Plays Itself,Documentary,3.5,1.0
33437,Unleashed (Danny the Dog) (2005),Action|Crime|Drama|Thriller,Unleashed (Danny the Dog),Action Crime Drama Thriller,3.4444444444444446,9.0
33493,Star Wars: Episode III - Revenge of the Sith (2005),Action|Adventure|Sci-Fi,Star Wars: Episode III - Revenge of the Sith,Action Adventure Sci-Fi,3.4294871794871793,78.0
33495,Kicking & Screaming (2005),Comedy,Kicking & Screaming,Comedy,2.642857142857143,7.0
33499,Monster-in-Law (2005),Comedy|Romance,Monster-in-Law,Comedy Romance,2.5,4.0
33558,"Snow Walker, The (2003)",Adventure|Drama,"Snow Walker, The",Adventure Drama,3.0,1.0
33564,Divorce - Italian Style (Divorzio all'italiana) (1961),Comedy,Divorce - Italian Style (Divorzio all'italiana),Comedy,4.5,2.0
33615,Madagascar (2005),Adventure|Animation|Children|Comedy,Madagascar,Adventure Animation Children Comedy,3.375,40.0
33629,Airborne (1993),Adventure|Comedy,Airborne,Adventure Comedy,2.5,1.0
